type_id,name,group,market_group,race,category,meta_group
1067,5MN Microwarpdrive I Blueprint,Propulsion Module Blueprint,Microwarpdrives,Amarr,Blueprint,
1072,1MN Afterburner I Blueprint,Propulsion Module Blueprint,Afterburners,,Blueprint,
1074,Cargo Scanner I Blueprint,Cargo Scanner Blueprint,Scanners,,Blueprint,
1075,Ship Scanner I Blueprint,Ship Scanner Blueprint,Scanners,,Blueprint,
1076,Survey Scanner I Blueprint,Survey Scanner Blueprint,Scanners,,Blueprint,
1079,Warp Scrambler I Blueprint,Warp Scrambler Blueprint,Warp Scramblers,,Blueprint,
1096,Gyrostabilizer I Blueprint,Gunnery Upgrade Blueprint,Weapon Upgrades,,Blueprint,
1099,Small Armor Repairer I Blueprint,Armor Repair Unit Blueprint,Armor Repairers,,Blueprint,
1100,Small Hull Repairer I Blueprint,Hull Repair Unit Blueprint,Hull Repairers,,Blueprint,
1102,Stasis Webifier I Blueprint,Stasis Web Blueprint,Stasis Webifiers,,Blueprint,
1105,Small Remote Capacitor Transmitter I Blueprint,Remote Capacitor Transmitter Blueprint,Remote Capacitor Transmitters,,Blueprint,
1106,Small Energy Nosferatu I Blueprint,Energy Nosferatu Blueprint,Energy Nosferatu,,Blueprint,
1109,Small Energy Neutralizer I Blueprint,Energy Neutralizer Blueprint,Energy Neutralizers,,Blueprint,
1112,75mm Gatling Rail I Blueprint,Hybrid Weapon Blueprint,Small,,Blueprint,
1113,Light Electron Blaster I Blueprint,Hybrid Weapon Blueprint,Small,,Blueprint,
1114,Light Ion Blaster I Blueprint,Hybrid Weapon Blueprint,Small,,Blueprint,
1115,Light Neutron Blaster I Blueprint,Hybrid Weapon Blueprint,Small,,Blueprint,
1116,150mm Railgun I Blueprint,Hybrid Weapon Blueprint,Small,,Blueprint,
1117,Heavy Electron Blaster I Blueprint,Hybrid Weapon Blueprint,Medium,,Blueprint,
1118,Dual 150mm Railgun I Blueprint,Hybrid Weapon Blueprint,Medium,,Blueprint,
1119,Heavy Neutron Blaster I Blueprint,Hybrid Weapon Blueprint,Medium,,Blueprint,
1120,Heavy Ion Blaster I Blueprint,Hybrid Weapon Blueprint,Medium,,Blueprint,
1121,250mm Railgun I Blueprint,Hybrid Weapon Blueprint,Medium,,Blueprint,
1122,Electron Blaster Cannon I Blueprint,Hybrid Weapon Blueprint,Large,,Blueprint,
1123,Dual 250mm Railgun I Blueprint,Hybrid Weapon Blueprint,Large,,Blueprint,
1124,Neutron Blaster Cannon I Blueprint,Hybrid Weapon Blueprint,Large,,Blueprint,
1125,425mm Railgun I Blueprint,Hybrid Weapon Blueprint,Large,,Blueprint,
1126,Ion Blaster Cannon I Blueprint,Hybrid Weapon Blueprint,Large,,Blueprint,
1128,Medium Capacitor Booster I Blueprint,Capacitor Booster Blueprint,Capacitor Boosters,,Blueprint,
1129,Multispectrum Shield Hardener I Blueprint,Shield Hardener Blueprint,Shield Hardeners,,Blueprint,
1130,Iron Charge S Blueprint,Hybrid Charge Blueprint,Small,,Blueprint,
1131,Tungsten Charge S Blueprint,Hybrid Charge Blueprint,Small,,Blueprint,
1132,Iridium Charge S Blueprint,Hybrid Charge Blueprint,Small,,Blueprint,
1133,Lead Charge S Blueprint,Hybrid Charge Blueprint,Small,,Blueprint,
1134,Thorium Charge S Blueprint,Hybrid Charge Blueprint,Small,,Blueprint,
1135,Uranium Charge S Blueprint,Hybrid Charge Blueprint,Small,,Blueprint,
1136,Plutonium Charge S Blueprint,Hybrid Charge Blueprint,Small,,Blueprint,
1137,Antimatter Charge S Blueprint,Hybrid Charge Blueprint,Small,,Blueprint,
1138,Iron Charge M Blueprint,Hybrid Charge Blueprint,Medium,,Blueprint,
1139,Tungsten Charge M Blueprint,Hybrid Charge Blueprint,Medium,,Blueprint,
1140,Iridium Charge M Blueprint,Hybrid Charge Blueprint,Medium,,Blueprint,
1141,Lead Charge M Blueprint,Hybrid Charge Blueprint,Medium,,Blueprint,
1142,Thorium Charge M Blueprint,Hybrid Charge Blueprint,Medium,,Blueprint,
1143,Uranium Charge M Blueprint,Hybrid Charge Blueprint,Medium,,Blueprint,
1144,Plutonium Charge M Blueprint,Hybrid Charge Blueprint,Medium,,Blueprint,
1145,Antimatter Charge M Blueprint,Hybrid Charge Blueprint,Medium,,Blueprint,
1146,Iron Charge L Blueprint,Hybrid Charge Blueprint,Large,,Blueprint,
1147,Tungsten Charge L Blueprint,Hybrid Charge Blueprint,Large,,Blueprint,
1148,Iridium Charge L Blueprint,Hybrid Charge Blueprint,Large,,Blueprint,
1149,Lead Charge L Blueprint,Hybrid Charge Blueprint,Large,,Blueprint,
1150,Thorium Charge L Blueprint,Hybrid Charge Blueprint,Large,,Blueprint,
1151,Uranium Charge L Blueprint,Hybrid Charge Blueprint,Large,,Blueprint,
1152,Plutonium Charge L Blueprint,Hybrid Charge Blueprint,Large,,Blueprint,
1153,Antimatter Charge L Blueprint,Hybrid Charge Blueprint,Large,,Blueprint,
1154,Radio S Blueprint,Frequency Crystal Blueprint,Small,,Blueprint,
1155,Microwave S Blueprint,Frequency Crystal Blueprint,Small,,Blueprint,
1156,Infrared S Blueprint,Frequency Crystal Blueprint,Small,,Blueprint,
1157,Standard S Blueprint,Frequency Crystal Blueprint,Small,,Blueprint,
1158,Ultraviolet S Blueprint,Frequency Crystal Blueprint,Small,,Blueprint,
1159,Xray S Blueprint,Frequency Crystal Blueprint,Small,,Blueprint,
1160,Gamma S Blueprint,Frequency Crystal Blueprint,Small,,Blueprint,
1161,Multifrequency S Blueprint,Frequency Crystal Blueprint,Small,,Blueprint,
1162,Radio M Blueprint,Frequency Crystal Blueprint,Medium,,Blueprint,
1163,Microwave M Blueprint,Frequency Crystal Blueprint,Medium,,Blueprint,
1164,Infrared M Blueprint,Frequency Crystal Blueprint,Medium,,Blueprint,
1165,Standard M Blueprint,Frequency Crystal Blueprint,Medium,,Blueprint,
1166,Ultraviolet M Blueprint,Frequency Crystal Blueprint,Medium,,Blueprint,
1167,Xray M Blueprint,Frequency Crystal Blueprint,Medium,,Blueprint,
1168,Gamma M Blueprint,Frequency Crystal Blueprint,Medium,,Blueprint,
1169,Multifrequency M Blueprint,Frequency Crystal Blueprint,Medium,,Blueprint,
1170,Radio L Blueprint,Frequency Crystal Blueprint,Large,,Blueprint,
1171,Microwave L Blueprint,Frequency Crystal Blueprint,Large,,Blueprint,
1172,Infrared L Blueprint,Frequency Crystal Blueprint,Large,,Blueprint,
1173,Standard L Blueprint,Frequency Crystal Blueprint,Large,,Blueprint,
1174,Ultraviolet L Blueprint,Frequency Crystal Blueprint,Large,,Blueprint,
1175,Xray L Blueprint,Frequency Crystal Blueprint,Large,,Blueprint,
1176,Gamma L Blueprint,Frequency Crystal Blueprint,Large,,Blueprint,
1177,Multifrequency L Blueprint,Frequency Crystal Blueprint,Large,,Blueprint,
1178,Cap Booster 25 Blueprint,Capacitor Booster Charge Blueprint,Cap Booster Charges,,Blueprint,
1179,Cap Booster 50 Blueprint,Capacitor Booster Charge Blueprint,Cap Booster Charges,,Blueprint,
1182,Auto Targeting System I,Automated Targeting System,Automated Targeting Systems,,Module,Tech I
1183,Small Armor Repairer II,Armor Repair Unit,Small,,Module,Tech II
1185,Small Cap Battery I,Capacitor Battery,Small,,Module,Tech I
1186,Small Cap Battery I Blueprint,Capacitor Battery Blueprint,Capacitor Batteries,,Blueprint,
1190,Small Remote Capacitor Transmitter II,Remote Capacitor Transmitter,Small,,Module,Tech II
1192,'Basic' Overdrive Injector System,Overdrive Injector System,Overdrives,Amarr,Module,Storyline
1193,'Basic' EM Coating,Armor Coating,EM Coatings,Caldari,Module,Storyline
1195,Cap Recharger I,Capacitor Recharger,Capacitor Rechargers,,Module,Tech I
1196,Cap Recharger I Blueprint,Capacitor Recharger Blueprint,Capacitor Rechargers,,Blueprint,Tech I
1197,EM Coating I,Armor Coating,EM Coatings,,Module,Tech I
1198,EM Coating II,Armor Coating,EM Coatings,,Module,Tech II
1201,Wasp I,Combat Drone,Heavy Attack Drones,Caldari,Drone,Tech I
1202,Civilian Mining Drone,Mining Drone,Mining Drones,,Drone,Tech I
1204,EM Coating I Blueprint,Armor Coating Blueprint,Armor Coatings,,Blueprint,
1208,Auto Targeting System I Blueprint,Automated Targeting System Blueprint,Automated Targeting Systems,,Blueprint,
1210,Burst Jammer I Blueprint,Burst Jammer Blueprint,ECM Burst,,Blueprint,
1212,Passive Targeter I Blueprint,Passive Targeting System Blueprint,Passive Targeting Systems,,Blueprint,
1214,Wasp I Blueprint,Combat Drone Blueprint,Heavy Attack Drones,,Blueprint,
1216,Mjolnir Auto-Targeting Light Missile I Blueprint,Missile Blueprint,Auto-Targeting,,Blueprint,
1218,Civilian Mining Drone Blueprint,Mining Drone Blueprint,Mining Drones,,Blueprint,
1220,Scourge Rocket Blueprint,Missile Blueprint,Rockets,,Blueprint,
1221,Scourge Torpedo Blueprint,Missile Blueprint,Torpedoes,,Blueprint,
1223,Bistot,Bistot,Bistot,Amarr,Asteroid,
1224,Pyroxeres,Pyroxeres,Pyroxeres,,Asteroid,
1225,Crokite,Crokite,Crokite,Amarr,Asteroid,
1226,Jaspet,Jaspet,Jaspet,Amarr,Asteroid,
1227,Omber,Omber,Omber,,Asteroid,
1228,Scordite,Scordite,Scordite,,Asteroid,
1229,Gneiss,Gneiss,Gneiss,Amarr,Asteroid,
1230,Veldspar,Veldspar,Veldspar,,Asteroid,
1231,Hemorphite,Hemorphite,Hemorphite,Amarr,Asteroid,
1232,Dark Ochre,Dark Ochre,Dark Ochre,Amarr,Asteroid,
1236,Overdrive Injector System II,Overdrive Injector System,Overdrives,,Module,Tech II
1240,'Basic' Reinforced Bulkheads,Reinforced Bulkhead,Reinforced Bulkheads,Amarr,Module,Storyline
1242,'Basic' Nanofiber Internal Structure,Nanofiber Internal Structure,Nanofiber Internal Structures,Amarr,Module,Storyline
1244,Overdrive Injector System I,Overdrive Injector System,Overdrives,,Module,Tech I
1245,Overdrive Injector System I Blueprint,Hull Mods Blueprint,Propulsion Upgrades,,Blueprint,
1246,Capacitor Flux Coil I,Capacitor Flux Coil,Capacitor Flux Coils,,Module,Tech I
1247,Capacitor Flux Coil I Blueprint,Power Manager Blueprint,Capacitor Flux Coils,,Blueprint,
1248,Capacitor Flux Coil II,Capacitor Flux Coil,Capacitor Flux Coils,,Module,Tech II
1254,Shield Flux Coil I,Shield Flux Coil,Shield Flux Coils,,Module,Tech I
1255,Shield Flux Coil I Blueprint,Power Manager Blueprint,Shield Flux Coils,,Blueprint,
1256,Shield Flux Coil II,Shield Flux Coil,Shield Flux Coils,,Module,Tech II
1262,'Basic' Explosive Coating,Armor Coating,Explosive Coatings,Caldari,Module,Storyline
1264,Explosive Coating I,Armor Coating,Explosive Coatings,,Module,Tech I
1265,Explosive Coating I Blueprint,Armor Coating Blueprint,Armor Coatings,,Blueprint,
1266,Explosive Coating II,Armor Coating,Explosive Coatings,,Module,Tech II
1272,'Basic' Layered Coating,Armor Coating,Layered Armor Coatings,Caldari,Module,Storyline
1274,Layered Coating I,Armor Coating,Layered Armor Coatings,,Module,Tech I
1275,Layered Coating I Blueprint,Armor Coating Blueprint,Armor Coatings,,Blueprint,
1276,Layered Coating II,Armor Coating,Layered Armor Coatings,,Module,Tech II
1282,'Basic' Kinetic Coating,Armor Coating,Kinetic Coatings,Caldari,Module,Storyline
1284,Kinetic Coating I,Armor Coating,Kinetic Coatings,,Module,Tech I
1285,Kinetic Coating I Blueprint,Armor Coating Blueprint,Armor Coatings,,Blueprint,
1286,Kinetic Coating II,Armor Coating,Kinetic Coatings,,Module,Tech II
1292,'Basic' Thermal Coating,Armor Coating,Thermal Coatings,Caldari,Module,Storyline
1294,Thermal Coating I,Armor Coating,Thermal Coatings,,Module,Tech I
1295,Thermal Coating I Blueprint,Armor Coating Blueprint,Armor Coatings,,Blueprint,
1296,Thermal Coating II,Armor Coating,Thermal Coatings,,Module,Tech II
1302,'Basic' Multispectrum Coating,Armor Coating,Multispectrum Coatings,Caldari,Module,Storyline
1304,Multispectrum Coating I,Armor Coating,Multispectrum Coatings,,Module,Tech I
1305,Multispectrum Coating I Blueprint,Armor Coating Blueprint,Armor Coatings,,Blueprint,
1306,Multispectrum Coating II,Armor Coating,Multispectrum Coatings,,Module,Tech II
1315,'Basic' Expanded Cargohold,Expanded Cargohold,Expanded Cargoholds,Amarr,Module,Storyline
1317,Expanded Cargohold I,Expanded Cargohold,Expanded Cargoholds,,Module,Tech I
1318,Expanded Cargohold I Blueprint,Hull Mods Blueprint,Hull Upgrades,,Blueprint,
1319,Expanded Cargohold II,Expanded Cargohold,Expanded Cargoholds,,Module,Tech II
1333,Reinforced Bulkheads I,Reinforced Bulkhead,Reinforced Bulkheads,,Module,Tech I
1334,Reinforced Bulkheads I Blueprint,Hull Mods Blueprint,Hull Upgrades,,Blueprint,
1335,Reinforced Bulkheads II,Reinforced Bulkhead,Reinforced Bulkheads,,Module,Tech II
1351,'Basic' Reactor Control Unit,Reactor Control Unit,Reactor Control Units,,Module,Storyline
1353,Reactor Control Unit I,Reactor Control Unit,Reactor Control Units,,Module,Tech I
1354,Reactor Control Unit I Blueprint,Power Manager Blueprint,Reactor Control Units,,Blueprint,
1355,Reactor Control Unit II,Reactor Control Unit,Reactor Control Units,,Module,Tech II
1401,'Basic' Inertial Stabilizers,Inertial Stabilizer,Inertial Stabilizers,Amarr,Module,Storyline
1403,Inertial Stabilizers I,Inertial Stabilizer,Inertial Stabilizers,Amarr,Module,Tech I
1404,Inertial Stabilizers I Blueprint,Hull Mods Blueprint,Propulsion Upgrades,Amarr,Blueprint,
1405,Inertial Stabilizers II,Inertial Stabilizer,Inertial Stabilizers,Amarr,Module,Tech II
1419,'Basic' Shield Power Relay,Shield Power Relay,Shield Power Relays,,Module,Storyline
1422,Shield Power Relay II,Shield Power Relay,Shield Power Relays,,Module,Tech II
1436,Auto Targeting System II,Automated Targeting System,Automated Targeting Systems,,Module,Tech II
1445,Capacitor Power Relay I,Capacitor Power Relay,Capacitor Power Relays,,Module,Tech I
1446,Capacitor Power Relay I Blueprint,Power Manager Blueprint,Capacitor Power Relays,,Blueprint,Tech I
1447,Capacitor Power Relay II,Capacitor Power Relay,Capacitor Power Relays,,Module,Tech II
1537,'Basic' Power Diagnostic System,Power Diagnostic System,Power Diagnostic Systems,,Module,Storyline
1539,Power Diagnostic System I,Power Diagnostic System,Power Diagnostic Systems,,Module,Tech I
1540,Power Diagnostic System I Blueprint,Power Manager Blueprint,Power Diagnostic Systems,,Blueprint,Tech I
1541,Power Diagnostic System II,Power Diagnostic System,Power Diagnostic Systems,,Module,Tech II
1547,Small Proton Smartbomb I,Smart Bomb,Small,,Module,Tech I
1548,Small Proton Smartbomb I Blueprint,Smart Bomb Blueprint,Smartbombs,,Blueprint,
1549,Small Proton Smartbomb II,Smart Bomb,Small,,Module,Tech II
1551,Small Graviton Smartbomb I,Smart Bomb,Small,,Module,Tech I
1552,Small Graviton Smartbomb I Blueprint,Smart Bomb Blueprint,Smartbombs,,Blueprint,
1553,Small Graviton Smartbomb II,Smart Bomb,Small,,Module,Tech II
1557,Small Plasma Smartbomb I,Smart Bomb,Small,,Module,Tech I
1558,Small Plasma Smartbomb I Blueprint,Smart Bomb Blueprint,Smartbombs,,Blueprint,
1559,Small Plasma Smartbomb II,Smart Bomb,Small,,Module,Tech II
1563,Small EMP Smartbomb I,Smart Bomb,Small,,Module,Tech I
1564,Small EMP Smartbomb I Blueprint,Smart Bomb Blueprint,Smartbombs,,Blueprint,
1565,Small EMP Smartbomb II,Smart Bomb,Small,,Module,Tech II
1798,'Basic' EM Shield Amplifier,Shield Resistance Amplifier,EM Shield Amplifiers,Caldari,Module,Storyline
1800,'Basic' Thermal Shield Amplifier,Shield Resistance Amplifier,Thermal Shield Amplifiers,Caldari,Module,Storyline
1802,'Basic' Kinetic Shield Amplifier,Shield Resistance Amplifier,Kinetic Shield Amplifiers,Caldari,Module,Storyline
1804,'Basic' Explosive Shield Amplifier,Shield Resistance Amplifier,Explosive Shield Amplifiers,Caldari,Module,Storyline
1808,EM Shield Amplifier I,Shield Resistance Amplifier,EM Shield Amplifiers,,Module,Tech I
1809,EM Shield Amplifier I Blueprint,Shield Resistance Amplifier Blueprint,Shield Resistance Amplifiers,,Blueprint,
1810,Scourge Auto-Targeting Light Missile I,Auto-Targeting Light Missile,Standard Auto-Targeting,,Charge,Tech I
1811,Scourge Auto-Targeting Light Missile I Blueprint,Missile Blueprint,Auto-Targeting,,Blueprint,
1814,Nova Auto-Targeting Light Missile I,Auto-Targeting Light Missile,Standard Auto-Targeting,,Charge,Tech I
1815,Nova Auto-Targeting Light Missile I Blueprint,Missile Blueprint,Auto-Targeting,,Blueprint,
1816,Inferno Auto-Targeting Light Missile I,Auto-Targeting Light Missile,Standard Auto-Targeting,Gallente,Charge,Tech I
1817,Inferno Auto-Targeting Light Missile I Blueprint,Missile Blueprint,Auto-Targeting,,Blueprint,
1818,Scourge Auto-Targeting Heavy Missile I,Auto-Targeting Heavy Missile,Standard Auto-Targeting,,Charge,Tech I
1819,Scourge Auto-Targeting Heavy Missile I Blueprint,Missile Blueprint,Auto-Targeting,,Blueprint,
1820,Mjolnir Auto-Targeting Heavy Missile I,Auto-Targeting Heavy Missile,Standard Auto-Targeting,,Charge,Tech I
1821,Mjolnir Auto-Targeting Heavy Missile I Blueprint,Missile Blueprint,Auto-Targeting,,Blueprint,
1822,Nova Auto-Targeting Heavy Missile I,Auto-Targeting Heavy Missile,Standard Auto-Targeting,Minmatar,Charge,Tech I
1823,Nova Auto-Targeting Heavy Missile I Blueprint,Missile Blueprint,Auto-Targeting,,Blueprint,
1824,Inferno Auto-Targeting Heavy Missile I,Auto-Targeting Heavy Missile,Standard Auto-Targeting,,Charge,Tech I
1825,Inferno Auto-Targeting Heavy Missile I Blueprint,Missile Blueprint,Auto-Targeting,,Blueprint,
1826,Scourge Auto-Targeting Cruise Missile I,Auto-Targeting Cruise Missile,Standard Auto-Targeting,Caldari,Charge,Tech I
1827,Scourge Auto-Targeting Cruise Missile I Blueprint,Missile Blueprint,Auto-Targeting,,Blueprint,
1828,Mjolnir Auto-Targeting Cruise Missile I,Auto-Targeting Cruise Missile,Standard Auto-Targeting,,Charge,Tech I
1829,Mjolnir Auto-Targeting Cruise Missile I Blueprint,Missile Blueprint,Auto-Targeting,,Blueprint,
1830,Nova Auto-Targeting Cruise Missile I,Auto-Targeting Cruise Missile,Standard Auto-Targeting,,Charge,Tech I
1831,Nova Auto-Targeting Cruise Missile I Blueprint,Missile Blueprint,Auto-Targeting,,Blueprint,
1832,Inferno Auto-Targeting Cruise Missile I,Auto-Targeting Cruise Missile,Standard Auto-Targeting,,Charge,Tech I
1833,Inferno Auto-Targeting Cruise Missile I Blueprint,Missile Blueprint,Auto-Targeting,,Blueprint,
1855,Ship Scanner II,Ship Scanner,Ship Scanners,,Module,Tech II
1875,Rapid Light Missile Launcher I,Missile Launcher Rapid Light,Rapid Light Missile Launchers,,Module,Tech I
1876,Rapid Light Missile Launcher I Blueprint,Missile Launcher Blueprint,Missile Launchers,,Blueprint,
1877,Rapid Light Missile Launcher II,Missile Launcher Rapid Light,Rapid Light Missile Launchers,,Module,Tech II
1893,'Basic' Heat Sink,Heat Sink,Heat Sinks,,Module,Storyline
1944,Bestower,Hauler,Amarr,Amarr,Ship,Tech I
1945,Bestower Blueprint,Hauler Blueprint,Amarr,,Blueprint,
1948,Magnetometric ECM I,ECM,Magnetometric Jammers,,Module,Tech I
1949,'Basic' Signal Amplifier,Signal Amplifier,Signal Amplifiers,,Module,Storyline
1951,'Basic' Tracking Enhancer,Tracking Enhancer,Tracking Enhancers,,Module,Storyline
1952,Sensor Booster II,Sensor Booster,Sensor Boosters,,Module,Tech II
1955,Gravimetric ECM I,ECM,Gravimetric Jammers,,Module,Tech I
1956,Radar ECM I,ECM,Radar Jammers,,Module,Tech I
1957,Multispectral ECM I,ECM,Multi Spectrum Jammers,,Module,Tech I
1958,Ladar ECM I,ECM,Ladar Jammers,,Module,Tech I
1963,Remote Sensor Booster I,Remote Sensor Booster,Remote Sensor Boosters,,Module,Tech I
1964,Remote Sensor Booster II,Remote Sensor Booster,Remote Sensor Boosters,,Module,Tech II
1968,Remote Sensor Dampener I,Sensor Dampener,Remote Sensor Dampeners,,Module,Tech I
1969,Remote Sensor Dampener II,Sensor Dampener,Remote Sensor Dampeners,,Module,Tech II
1973,Sensor Booster I,Sensor Booster,Sensor Boosters,,Module,Tech I
1977,Tracking Computer I,Tracking Computer,Tracking Computers,,Module,Tech I
1978,Tracking Computer II,Tracking Computer,Tracking Computers,,Module,Tech II
1986,Signal Amplifier I,Signal Amplifier,Signal Amplifiers,,Module,Tech I
1987,Signal Amplifier II,Signal Amplifier,Signal Amplifiers,,Module,Tech II
1998,Tracking Enhancer I,Tracking Enhancer,Tracking Enhancers,,Module,Tech I
1999,Tracking Enhancer II,Tracking Enhancer,Tracking Enhancers,,Module,Tech II
2001,Cynosural Suppression,Strategic Upgrades,Strategic Upgrades,,Infrastructure Upgrades,
2006,Omen,Cruiser,Amarr,Amarr,Ship,Tech I
2007,Omen Blueprint,Cruiser Blueprint,Amarr,,Blueprint,
2008,Cynosural Navigation,Strategic Upgrades,Strategic Upgrades,,Infrastructure Upgrades,
2009,Supercapital Construction Facilities,Strategic Upgrades,Strategic Upgrades,,Infrastructure Upgrades,
2018,Medium Cap Battery I,Capacitor Battery,Medium,,Module,Tech I
2019,Medium Cap Battery I Blueprint,Capacitor Battery Blueprint,Capacitor Batteries,,Blueprint,
2020,Large Cap Battery I,Capacitor Battery,Large,,Module,Tech I
2021,Large Cap Battery I Blueprint,Capacitor Battery Blueprint,Capacitor Batteries,,Blueprint,
2024,Medium Capacitor Booster II,Capacitor Booster,Medium,,Module,Tech II
2026,Pirate Detection Array 1,Military Upgrades,Military Upgrades,,Infrastructure Upgrades,
2027,Pirate Detection Array 2,Military Upgrades,Military Upgrades,,Infrastructure Upgrades,
2028,Pirate Detection Array 3,Military Upgrades,Military Upgrades,,Infrastructure Upgrades,
2029,Pirate Detection Array 4,Military Upgrades,Military Upgrades,,Infrastructure Upgrades,
2030,Pirate Detection Array 5,Military Upgrades,Military Upgrades,,Infrastructure Upgrades,
2031,Entrapment Array 1,Military Upgrades,Military Upgrades,,Infrastructure Upgrades,
2032,Cap Recharger II,Capacitor Recharger,Capacitor Rechargers,,Module,Tech II
